id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
327,art,4,35.7691,-6.4529,-8.7416,35.26,-9.4978,-7.082,217.92
328,art,8,25.685,-18.7887,0.1219,30.9183,-17.8246,-1.8319,90.1
329,art,8,25.685,-18.7887,0.1219,29.5968,-18.3837,0.6506,82.79
330,art,8,25.685,-18.7887,0.1219,23.8684,-20.6245,-1.8763,85.8
331,art,8,25.685,-18.7887,0.1219,23.6149,-19.5948,-0.4166,87.74
332,art,8,19.9712,-17.4092,1.3704,20.108,-16.1182,-3.0515,94.57
333,art,8,19.9712,-17.4092,1.3704,20.8616,-15.2094,-0.8148,87.51
334,art,8,19.9712,-17.4092,1.3704,17.5527,-20.6217,1.7496,94.8
335,art,8,19.9712,-17.4092,1.3704,19.4438,-20.0781,2.1398,87.18
336,art,5,-15.0415,-23.1232,5.4005,-13.9288,-22.2256,9.3583,162.58
337,art,5,-15.0415,-23.1232,5.4005,-14.9925,-20.8723,7.3,151.09
338,art,5,-10.8107,-20.6627,5.2739,-11.0539,-22.8078,-0.65,182.22
339,art,5,-10.8107,-20.6627,5.2739,-7.8081,-22.8191,2.8627,181.64
340,art,7,-13.3805,19.3653,9.7738,-11.1016,18.5562,12.4056,86.13
341,art,7,-13.3805,19.3653,9.7738,-13.7566,18.6857,12.152,79.36
342,art,7,-13.3805,19.3653,9.7738,-13.9788,22.058,8.461,82.7
343,art,7,-13.3805,19.3653,9.7738,-13.4705,20.5507,7.9963,83.41
344,art,7,-14.3604,15.4732,9.2627,-18.3882,15.6777,5.8001,95.71
345,art,7,-14.3604,15.4732,9.2627,-15.4733,16.2426,5.7966,94.09
346,art,7,-19.1651,-5.6409,-16.2582,-17.9742,-1.6825,-17.6309,102.76
347,art,7,-19.1651,-5.6409,-16.2582,-16.5136,-4.1466,-16.4393,96.24
348,art,7,-19.1651,-5.6409,-16.2582,-22.387,-3.9824,-16.6701,99.19
349,art,7,-19.1651,-5.6409,-16.2582,-20.8734,-4.4402,-14.7893,100.28
350,art,7,19.8662,14.4743,-7.2363,18.7889,8.2314,-4.8099,119.97
351,art,7,19.8662,14.4743,-7.2363,17.0442,12.7991,-3.804,112.83
352,art,7,20.0496,17.3381,-9.7501,19.6878,13.4848,-12.7643,107.39
353,art,7,20.0496,17.3381,-9.7501,21.7241,14.6044,-10.9808,112.63
354,art,7,-34.7735,15.3792,-0.0697,-33.8901,15.7035,5.2016,107.93
355,art,7,-34.7735,15.3792,-0.0697,-37.0169,15.3949,2.9329,117.06
356,art,7,5.4373,8.3245,-5.8812,7.8559,2.4089,-4.7328,117.55
357,art,7,5.4373,8.3245,-5.8812,9.0256,5.9873,-4.3574,116.13
358,art,7,3.4327,9.8916,-8.3089,2.204,13.147,-6.1169,96.19
359,art,7,3.4327,9.8916,-8.3089,3.7803,12.736,-8.0342,98.26
360,art,3,40.1486,-6.1106,7.1278,39.698,-1.6326,8.4477,273.91
361,art,3,40.1486,-6.1106,7.1278,38.8752,-3.7563,9.029,282.96
362,art,3,40.9278,-7.2255,3.2041,39.1489,-4.5647,1.5633,326.96
363,art,3,40.9278,-7.2255,3.2041,41.0878,-5.5662,1.3172,322.49
364,art,6,2.1307,24.0769,-2.7551,-1.2902,22.8895,-0.0571,139.17
365,art,6,2.1307,24.0769,-2.7551,-0.9005,23.4419,-2.1223,141.36
366,art,6,2.1307,24.0769,-2.7551,5.8741,24.8368,-4.4004,143.12
367,art,6,2.1307,24.0769,-2.7551,4.9694,23.439,-2.8577,137.17
368,art,7,-27.6977,6.0382,6.9186,-22.2874,5.9901,8.6035,108.89
369,art,7,-27.6977,6.0382,6.9186,-25.1959,5.0694,9.8405,109.23
370,art,8,18.7889,8.2314,-4.8099,20.2626,8.4829,-7.8657,101.67
371,art,8,18.7889,8.2314,-4.8099,18.6427,9.372,-6.8951,94.89
372,art,8,17.0442,12.7991,-3.804,14.8119,14.772,-4.3304,85.84
373,art,8,17.0442,12.7991,-3.804,15.3437,13.4426,-4.89,85.63
374,art,8,30.2943,-1.4363,15.2498,30.2745,2.191,16.0433,105.26
375,art,8,30.2943,-1.4363,15.2498,31.9127,0.583,15.007,100.74
376,art,5,39.3536,2.8536,-8.3354,43.1877,1.4317,-4.6079,131.41
377,art,5,39.3536,2.8536,-8.3354,39.131,1.0629,-4.9082,138.97
378,art,5,39.3536,2.8536,-8.3354,38.7248,5.8657,-9.1147,137.48
379,art,5,39.3536,2.8536,-8.3354,38.2088,4.6067,-7.5917,133.22
380,art,5,37.3773,0.7892,-9.7589,35.0935,1.9571,-13.2687,155.05
381,art,5,37.3773,0.7892,-9.7589,34.5893,0.132,-10.7863,165.0
382,art,8,-20.4664,-11.9743,8.3425,-22.4698,-6.8311,5.8632,98.69
383,art,8,-20.4664,-11.9743,8.3425,-21.7824,-9.8807,4.9037,101.56
384,art,7,-8.036,-8.1447,3.5727,-7.5149,-5.1194,5.4608,112.36
385,art,7,-8.036,-8.1447,3.5727,-6.6438,-6.0411,3.6023,108.57
386,art,7,8.6786,-17.4358,8.2907,12.4547,-19.7207,7.5781,128.98
387,art,7,8.6786,-17.4358,8.2907,9.3937,-20.0351,6.7014,126.68
388,art,7,8.6786,-17.4358,8.2907,4.5411,-18.6278,7.9375,127.26
389,art,7,8.6786,-17.4358,8.2907,6.0774,-16.9644,6.822,128.43
390,art,7,8.6786,-17.4358,8.2907,11.2081,-15.1267,8.8637,124.63
391,art,7,8.6786,-17.4358,8.2907,11.0354,-17.7592,8.7907,130.74
392,art,8,-38.9489,8.3008,-11.7934,-37.1353,4.4644,-12.4069,79.85
393,art,8,-38.9489,8.3008,-11.7934,-36.3288,6.8478,-11.9722,79.88
394,art,8,7.8559,2.4089,-4.7328,5.0711,3.0507,0.8226,93.65
395,art,8,7.8559,2.4089,-4.7328,5.558,0.2595,-1.6956,94.35
396,art,8,7.8559,2.4089,-4.7328,10.6407,0.6038,-4.5451,96.77
397,art,8,7.8559,2.4089,-4.7328,9.4106,1.0625,-3.6448,90.81
398,art,8,9.0256,5.9873,-4.3574,10.955,7.2065,-8.0231,91.32
399,art,8,9.0256,5.9873,-4.3574,10.9585,7.8297,-5.7738,91.58
400,art,7,-20.4985,9.281,-15.7116,-25.7414,6.665,-14.759,106.28
401,art,7,-20.4985,9.281,-15.7116,-22.0487,7.027,-12.5837,107.92
402,art,7,-18.5326,11.7341,-16.1742,-15.7483,10.76,-11.5232,116.23
403,art,7,-18.5326,11.7341,-16.1742,-14.9859,11.0654,-14.819,114.04
404,art,7,-18.5326,11.7341,-16.1742,-20.8332,14.6427,-14.6982,115.9
405,art,7,-18.5326,11.7341,-16.1742,-19.188,13.4312,-14.0537,114.4
406,art,7,3.2338,-13.8559,-2.3267,3.231,-13.8863,-7.1611,117.31
407,art,7,3.2338,-13.8559,-2.3267,4.7751,-13.7387,-5.3372,121.74
408,art,7,3.2338,-13.8559,-2.3267,3.2011,-18.27,-2.3505,114.2
409,art,7,3.2338,-13.8559,-2.3267,2.9091,-15.993,-4.5347,124.11
410,art,5,29.8115,-6.7373,-6.4003,27.2365,-9.7608,-7.473,178.51
411,art,5,29.8115,-6.7373,-6.4003,29.1698,-9.2521,-5.1529,178.46
412,art,7,22.6603,15.0051,10.4781,18.9965,14.9784,13.9707,81.92
413,art,7,22.6603,15.0051,10.4781,20.1132,13.025,11.9432,84.57
414,art,7,22.6603,15.0051,10.4781,25.8125,14.1586,12.3723,84.1
415,art,7,22.6603,15.0051,10.4781,24.4107,15.4416,12.4078,82.44
416,art,8,31.579,9.2076,10.3993,32.0,12.8207,9.7958,69.75
417,art,8,31.579,9.2076,10.3993,33.0019,11.1996,9.5814,66.95
418,art,8,31.579,9.2076,10.3993,30.2987,8.8169,13.6254,70.44
419,art,8,31.579,9.2076,10.3993,30.5784,7.8799,12.1921,66.08
420,art,8,33.9217,9.6867,6.9296,36.766,6.9071,7.6076,76.01
421,art,8,33.9217,9.6867,6.9296,36.2702,9.807,8.4933,78.99
422,art,5,-39.4675,-3.4895,8.7359,-43.7543,-2.0149,7.8801,158.43
423,art,5,-39.4675,-3.4895,8.7359,-42.5213,-4.4807,9.0831,146.94
424,art,5,-39.4675,-3.4895,8.7359,-36.4919,-2.1275,6.2431,156.4
425,art,5,-39.4675,-3.4895,8.7359,-37.7357,-1.1902,8.6561,149.6
426,art,6,-11.0539,-22.8078,-0.65,-11.3586,-18.3139,-1.8104,144.46
427,art,6,-11.0539,-22.8078,-0.65,-9.3384,-20.1667,-1.4762,145.38
428,art,6,-11.0539,-22.8078,-0.65,-13.8897,-22.9997,-2.7,148.6
429,art,6,-11.0539,-22.8078,-0.65,-11.3068,-22.9974,-3.0827,140.77
430,art,9,5.0711,3.0507,0.8226,1.7402,0.5913,2.8241,73.55
431,art,9,5.0711,3.0507,0.8226,2.8199,2.7509,3.1042,74.4
432,art,9,5.0711,3.0507,0.8226,6.7907,2.309,3.2425,72.19
433,art,9,5.0711,3.0507,0.8226,6.5352,4.1925,1.8906,75.59
434,art,9,5.558,0.2595,-1.6956,3.2595,-2.1504,-5.6207,77.08
435,art,9,5.558,0.2595,-1.6956,2.3852,-0.721,-3.094,73.14
436,art,7,16.1427,-21.9058,-7.0171,19.8865,-21.0321,-8.1319,112.82
437,art,7,16.1427,-21.9058,-7.0171,17.8403,-19.6811,-6.876,112.19
438,art,9,-22.4698,-6.8311,5.8632,-26.8618,-7.663,5.5916,79.18
439,art,9,-22.4698,-6.8311,5.8632,-24.9855,-8.3934,6.8917,74.14
440,art,9,-22.4698,-6.8311,5.8632,-21.2293,-4.4714,8.4748,79.34
441,art,9,-22.4698,-6.8311,5.8632,-22.3696,-4.2836,6.433,73.92
442,art,9,-21.7824,-9.8807,4.9037,-23.3021,-8.4283,1.2188,78.33
443,art,9,-21.7824,-9.8807,4.9037,-23.5536,-8.1551,3.2593,85.04
444,art,9,-21.7824,-9.8807,4.9037,-19.5889,-11.5082,2.1215,82.31
445,art,9,-21.7824,-9.8807,4.9037,-19.606,-9.5275,3.2953,81.68
446,art,7,22.6417,-0.7511,-12.4192,25.9107,1.8438,-10.0227,111.51
447,art,7,22.6417,-0.7511,-12.4192,22.4215,1.7705,-10.1958,121.99
448,art,7,22.6417,-0.7511,-12.4192,21.1556,1.0182,-15.8612,119.46
449,art,7,22.6417,-0.7511,-12.4192,20.093,-0.0787,-13.6331,114.88
450,art,7,22.6417,-0.7511,-12.4192,26.3752,-1.8785,-13.5147,120.33
451,art,7,22.6417,-0.7511,-12.4192,23.5936,-2.5573,-14.3871,113.81
452,art,7,21.3594,-3.9081,-14.15,21.4938,-5.709,-16.6639,111.69
453,art,7,21.3594,-3.9081,-14.15,21.0209,-5.9218,-14.8747,111.08
454,art,8,-25.7414,6.665,-14.759,-25.893,3.0666,-16.5895,80.11
455,art,8,-25.7414,6.665,-14.759,-24.4156,4.8414,-16.4662,86.4
456,art,8,-25.7414,6.665,-14.759,-26.675,9.5406,-12.9979,79.39
457,art,8,-25.7414,6.665,-14.759,-26.7342,7.7998,-12.8289,86.9
458,art,7,-19.6845,6.6798,0.1767,-16.7489,5.5853,-2.8387,97.71
459,art,7,-19.6845,6.6798,0.1767,-19.132,4.0001,-1.1572,92.74
460,art,7,-19.6845,6.6798,0.1767,-16.0067,7.3996,1.9817,98.84
461,art,7,-19.6845,6.6798,0.1767,-18.0878,7.3894,2.5059,91.22
462,art,7,-20.3276,3.4586,-0.2303,-22.9836,1.8696,0.8678,79.23
463,art,7,-20.3276,3.4586,-0.2303,-22.4769,3.4158,-1.0447,83.72
464,art,8,-27.2273,-14.7326,2.2273,-24.1145,-15.9979,-0.0892,71.02
465,art,8,-27.2273,-14.7326,2.2273,-25.9542,-14.686,-0.3298,68.36
466,art,8,-27.2273,-14.7326,2.2273,-27.4058,-14.6062,5.532,68.12
467,art,8,-27.2273,-14.7326,2.2273,-27.9454,-15.5808,4.2619,71.22
468,art,7,8.6448,1.5487,-18.5942,7.8505,-2.8507,-20.1641,125.04
469,art,7,8.6448,1.5487,-18.5942,6.1213,-0.571,-18.221,135.48
470,art,7,8.6448,1.5487,-18.5942,9.8575,1.0306,-14.7096,125.85
471,art,7,8.6448,1.5487,-18.5942,10.4472,2.4658,-16.5555,134.91
472,art,7,8.7737,3.0783,-21.803,3.8817,5.5763,-20.306,105.53
473,art,7,8.7737,3.0783,-21.803,6.6866,6.2271,-21.1621,114.33
474,art,8,-11.8615,24.2925,-1.2395,-13.5566,22.9864,1.366,81.84
475,art,8,-11.8615,24.2925,-1.2395,-13.9674,23.9615,-0.2267,86.83
476,art,8,-11.8615,24.2925,-1.2395,-9.2085,22.931,-0.3052,82.24
477,art,8,-11.8615,24.2925,-1.2395,-9.6901,24.4695,-1.0424,86.53
478,art,7,0.0541,15.425,5.5597,-3.8634,15.0437,4.9758,130.25
479,art,7,0.0541,15.425,5.5597,-1.912,13.46,5.3827,122.35
480,art,7,2.7232,15.0759,6.6686,4.7291,14.8097,2.4999,128.06
481,art,7,2.7232,15.0759,6.6686,5.2227,16.7145,5.408,123.37
482,art,5,-4.8148,-13.5293,14.3738,-0.7787,-15.2109,13.9892,179.55
483,art,5,-4.8148,-13.5293,14.3738,-1.908,-13.4657,13.3805,185.94
484,art,5,-7.8739,-13.7428,16.1278,-10.7119,-13.2811,12.4835,177.67
485,art,5,-7.8739,-13.7428,16.1278,-7.3035,-13.7583,12.9289,183.55
486,art,4,16.3856,4.9845,18.4395,13.6866,3.0779,18.0109,247.88
487,art,4,16.3856,4.9845,18.4395,14.6107,4.2788,19.7783,269.34
488,art,4,18.8747,4.4297,16.8786,21.1,5.02,12.9952,257.56
489,art,4,18.8747,4.4297,16.8786,21.0336,5.9033,15.1025,250.84
490,art,7,-42.4536,4.913,1.236,-40.8701,1.6936,-0.2219,99.76
491,art,7,-42.4536,4.913,1.236,-43.025,3.1183,-0.7138,107.68
492,art,8,3.8817,5.5763,-20.306,3.0474,9.0036,-18.7367,77.16
493,art,8,3.8817,5.5763,-20.306,1.7806,6.9124,-19.2554,80.59
494,art,9,30.9183,-17.8246,-1.8319,29.51,-18.4156,-5.8163,71.72
495,art,9,30.9183,-17.8246,-1.8319,28.2657,-18.1249,-3.1718,77.43
496,art,9,30.9183,-17.8246,-1.8319,32.6173,-16.1617,-3.946,72.13
497,art,9,30.9183,-17.8246,-1.8319,32.8261,-16.6852,-1.9787,77.13
498,art,8,-25.1959,5.0694,9.8405,-28.1855,1.6841,10.4605,86.59
499,art,8,-25.1959,5.0694,9.8405,-25.3757,1.9377,10.4268,87.12
500,art,8,-25.1959,5.0694,9.8405,-24.059,7.2755,12.4396,88.7
501,art,8,-25.1959,5.0694,9.8405,-24.0676,4.803,12.073,84.83
502,art,8,25.9863,-12.2952,5.9535,29.6806,-9.8491,7.1878,96.26
503,art,8,25.9863,-12.2952,5.9535,27.436,-10.6133,8.2849,88.63
504,art,8,30.6915,8.0043,-1.3777,33.1032,5.1853,0.0805,75.51
505,art,8,30.6915,8.0043,-1.3777,30.3987,6.2541,0.7757,78.69
506,art,8,30.8004,9.9991,0.3432,33.5959,14.3373,1.2387,70.04
507,art,8,30.8004,9.9991,0.3432,33.9711,11.8402,0.3815,67.69
508,art,8,30.8004,9.9991,0.3432,29.1422,13.0838,-0.9968,68.91
509,art,8,30.8004,9.9991,0.3432,31.1388,12.3299,-0.8157,68.91
510,art,5,7.8354,23.26,8.8688,8.2292,23.5675,5.5853,219.6
511,art,5,7.8354,23.26,8.8688,9.2459,24.0121,7.1806,234.28
512,art,5,6.1667,20.5999,11.2458,9.023,19.0931,10.1778,199.27
513,art,5,6.1667,20.5999,11.2458,8.4732,20.0591,11.4839,202.37
514,art,6,43.1877,1.4317,-4.6079,44.4289,-1.7891,-2.5155,101.21
515,art,6,43.1877,1.4317,-4.6079,44.9614,0.6439,-2.5544,99.33
516,art,7,6.207,-22.2542,-11.4942,3.1107,-21.2152,-9.6719,129.85
517,art,7,6.207,-22.2542,-11.4942,3.5937,-22.1898,-11.6376,131.96
518,art,8,-15.7483,10.76,-11.5232,-13.3313,13.2216,-8.8593,90.75
519,art,8,-15.7483,10.76,-11.5232,-13.6959,11.0046,-9.2789,95.6
520,art,8,24.8137,1.1846,-0.2935,23.0163,0.8339,2.699,60.52
521,art,8,24.8137,1.1846,-0.2935,24.4638,0.3689,1.9964,58.32
522,art,8,24.8137,1.1846,-0.2935,23.886,4.0413,-0.4366,60.24
523,art,8,24.8137,1.1846,-0.2935,24.3181,2.6309,1.1533,58.64
524,art,9,-42.8515,-5.1184,-5.1855,-41.926,-2.5483,-7.4089,64.17
525,art,9,-42.8515,-5.1184,-5.1855,-43.356,-3.3749,-6.8541,61.39
526,art,7,-0.167,-8.1633,-18.6406,-0.6002,-9.0736,-15.7653,106.16
527,art,7,-0.167,-8.1633,-18.6406,-1.4898,-8.037,-16.9723,102.66
528,art,7,-10.4023,8.0253,-18.8577,-6.8932,9.3102,-17.2481,118.91
529,art,7,-10.4023,8.0253,-18.8577,-8.1731,7.2504,-17.2633,119.47
530,art,7,-10.4023,8.0253,-18.8577,-12.8718,5.9206,-18.9442,123.3
531,art,7,-10.4023,8.0253,-18.8577,-12.1764,7.1767,-17.7198,114.31
532,art,7,-7.7204,-17.0929,-11.4035,-5.6008,-16.2693,-8.1063,118.25
533,art,7,-7.7204,-17.0929,-11.4035,-6.3544,-15.1204,-9.9529,110.3
534,art,7,-7.6445,-15.9804,-14.3632,-4.7432,-15.2218,-14.7583,99.03
535,art,7,-7.6445,-15.9804,-14.3632,-6.111,-14.5625,-14.0154,91.51
536,art,5,18.0868,20.6786,-2.2534,19.4041,18.5464,0.3523,157.73
537,art,5,18.0868,20.6786,-2.2534,20.2084,19.3794,-1.7889,171.89
538,art,7,-2.4723,11.652,13.0119,0.6386,11.7679,15.7417,102.59
539,art,7,-2.4723,11.652,13.0119,-1.803,13.1037,15.4295,101.12
540,art,7,18.9811,-3.3266,-9.2559,22.0092,-3.7446,-7.8621,106.76
541,art,7,18.9811,-3.3266,-9.2559,20.4704,-5.1383,-9.0822,111.04
542,art,9,33.5959,14.3373,1.2387,37.6871,14.1173,3.1187,56.6
543,art,9,33.5959,14.3373,1.2387,35.9359,12.5028,2.2952,56.85
544,art,7,12.9124,-7.7967,1.489,17.1101,-6.011,0.7208,119.92
545,art,7,12.9124,-7.7967,1.489,15.6151,-7.4425,-0.2592,113.44
546,art,7,12.9124,-7.7967,1.489,10.6918,-6.6332,-1.7636,113.29
547,art,7,12.9124,-7.7967,1.489,11.637,-5.7775,-0.111,120.03
548,art,7,12.8013,-10.2217,3.4614,11.9032,-12.6225,0.939,118.34
549,art,7,12.8013,-10.2217,3.4614,11.4557,-10.3857,1.3402,112.83
550,art,10,3.2595,-2.1504,-5.6207,6.159,-4.0528,-6.62,64.68
551,art,10,3.2595,-2.1504,-5.6207,5.3267,-3.1612,-4.5781,61.17
552,art,10,3.2595,-2.1504,-5.6207,0.6971,0.0683,-6.7183,61.02
553,art,10,3.2595,-2.1504,-5.6207,0.7962,-1.8227,-5.4101,64.79
554,art,7,-29.9139,-7.291,-13.5809,-31.7541,-5.1673,-15.0823,101.35
555,art,7,-29.9139,-7.291,-13.5809,-30.5253,-5.1482,-13.4897,107.07
556,art,8,18.9965,14.9784,13.9707,16.6447,17.189,10.7856,65.74
557,art,8,18.9965,14.9784,13.9707,16.219,15.9607,12.7893,61.18
558,art,8,18.9965,14.9784,13.9707,17.0303,12.2211,15.0166,64.94
559,art,8,18.9965,14.9784,13.9707,18.3877,12.6276,13.4622,62.21
560,art,5,-1.6634,23.4943,9.2749,-3.0093,20.4785,9.8792,206.37
561,art,5,-1.6634,23.4943,9.2749,-1.5675,21.6438,10.7205,224.28
562,art,7,-15.766,-1.0453,3.5845,-16.8081,0.1907,6.9153,139.29
563,art,7,-15.766,-1.0453,3.5845,-17.9626,-0.7156,4.9199,141.92
564,art,8,4.7751,-13.7387,-5.3372,7.1236,-15.7185,-5.8545,98.82
565,art,8,4.7751,-13.7387,-5.3372,5.2006,-15.831,-4.895,98.68
566,art,8,-36.0315,12.4491,-6.8426,-38.8625,11.4256,-6.2917,84.29
567,art,8,-36.0315,12.4491,-6.8426,-37.4423,10.8374,-6.8048,77.62
568,art,8,25.9107,1.8438,-10.0227,29.0141,4.4706,-9.2402,79.57
569,art,8,25.9107,1.8438,-10.0227,27.5034,2.9984,-7.8941,85.43
570,art,8,25.9107,1.8438,-10.0227,27.0748,3.2744,-13.5411,82.01
571,art,8,25.9107,1.8438,-10.0227,25.321,2.7673,-12.5784,83.44
572,art,8,-21.5195,16.5417,-3.9174,-20.406,14.6392,-1.4935,85.74
573,art,8,-21.5195,16.5417,-3.9174,-21.3133,14.4335,-3.0381,88.75
574,art,7,18.8179,-10.5942,-13.0123,17.1126,-14.4373,-14.004,116.42
575,art,7,18.8179,-10.5942,-13.0123,16.8086,-12.6284,-12.028,123.93
576,art,7,4.6358,9.6719,9.2966,4.0584,6.6824,10.3455,112.5
577,art,7,4.6358,9.6719,9.2966,4.8578,7.4694,8.871,120.99
578,art,8,7.8505,-2.8507,-20.1641,8.4999,-5.6447,-19.0929,95.26
579,art,8,7.8505,-2.8507,-20.1641,7.0752,-4.835,-19.9288,91.68
580,art,4,39.698,-1.6326,8.4477,43.411,-0.0364,8.1727,213.68
581,art,4,39.698,-1.6326,8.4477,42.4894,-1.5205,8.9338,211.71
582,art,7,-9.3384,-20.1667,-1.4762,-6.9426,-18.2684,0.5409,112.69
583,art,7,-9.3384,-20.1667,-1.4762,-9.4557,-18.2952,0.2719,118.64
584,art,6,-10.7119,-13.2811,12.4835,-11.8102,-12.7403,8.8814,136.69
585,art,6,-10.7119,-13.2811,12.4835,-11.0719,-14.7276,10.2766,139.2
586,art,9,29.6806,-9.8491,7.1878,32.0565,-7.7034,4.8157,76.28
587,art,9,29.6806,-9.8491,7.1878,31.5311,-7.7625,7.1552,82.84
588,art,9,27.436,-10.6133,8.2849,26.0768,-7.7058,5.7612,67.81
589,art,9,27.436,-10.6133,8.2849,25.0481,-9.1399,7.7416,64.34
590,art,10,1.7402,0.5913,2.8241,0.2722,-2.8645,1.9649,60.28
591,art,10,1.7402,0.5913,2.8241,1.7391,-2.0739,3.2319,55.07
592,art,9,-28.1855,1.6841,10.4605,-31.389,3.0063,12.4309,66.99
593,art,9,-28.1855,1.6841,10.4605,-29.4746,4.0135,11.2967,69.81
594,art,9,-28.1855,1.6841,10.4605,-29.154,-1.9724,10.9596,69.51
595,art,9,-28.1855,1.6841,10.4605,-29.4112,-0.1593,8.9664,67.34
596,art,9,16.219,15.9607,12.7893,14.4118,18.4196,13.3149,46.31
597,art,9,16.219,15.9607,12.7893,15.719,18.0682,12.7059,45.86
598,art,7,12.6304,6.1403,-18.8201,12.0106,9.1557,-16.5179,116.01
599,art,7,12.6304,6.1403,-18.8201,13.7961,7.6624,-16.9321,119.47
600,art,7,12.6304,6.1403,-18.8201,14.48,3.5024,-18.2399,114.96
601,art,7,12.6304,6.1403,-18.8201,14.2723,4.9284,-19.8623,120.36
602,art,7,-7.6327,-0.0339,-16.0589,-6.643,0.3253,-12.9362,106.81
603,art,7,-7.6327,-0.0339,-16.0589,-6.2553,1.5055,-15.0321,99.7
604,art,5,21.1,5.02,12.9952,23.5952,5.906,10.7082,213.79
605,art,5,21.1,5.02,12.9952,21.4264,5.9971,10.7733,200.65
606,art,10,-24.9855,-8.3934,6.8917,-26.6991,-8.9878,9.6739,54.74
607,art,10,-24.9855,-8.3934,6.8917,-26.4553,-7.5526,8.4847,57.39
608,art,8,-33.4157,3.1287,-5.3019,-31.4181,4.8408,-8.0423,92.44
609,art,8,-33.4157,3.1287,-5.3019,-33.3584,4.3016,-7.6878,95.33
610,art,7,16.005,6.8729,6.4335,16.0153,4.6213,8.801,95.55
611,art,7,16.005,6.8729,6.4335,15.7768,6.7253,8.7043,104.6
612,art,6,-3.6667,18.9126,-10.5663,-1.1547,18.1423,-9.0852,167.67
613,art,6,-3.6667,18.9126,-10.5663,-2.6055,17.4331,-9.4974,153.97
614,art,9,-13.3313,13.2216,-8.8593,-15.19,12.8281,-6.1215,71.87
615,art,9,-13.3313,13.2216,-8.8593,-15.2331,12.3148,-7.8581,66.61
616,art,9,-13.6959,11.0046,-9.2789,-12.6247,7.3274,-9.9738,77.88
617,art,9,-13.6959,11.0046,-9.2789,-11.8151,9.1189,-9.8546,78.43
618,art,8,4.5411,-18.6278,7.9375,1.6865,-20.2338,7.4081,101.04
619,art,8,4.5411,-18.6278,7.9375,3.5544,-19.8729,6.2434,99.78
620,art,8,17.1126,-14.4373,-14.004,14.4286,-15.7536,-15.159,86.66
621,art,8,17.1126,-14.4373,-14.004,14.9,-14.2906,-14.3439,89.97
622,art,8,16.8086,-12.6284,-12.028,17.0668,-12.8304,-8.991,96.94
623,art,8,16.8086,-12.6284,-12.028,17.8186,-14.0728,-10.8174,105.89
624,art,7,-19.1697,-18.0589,-10.8486,-22.0058,-18.0871,-8.9236,94.92
625,art,7,-19.1697,-18.0589,-10.8486,-20.3595,-19.3775,-9.2352,89.61
626,art,9,-36.3288,6.8478,-11.9722,-33.4713,8.6074,-13.3901,65.91
627,art,9,-36.3288,6.8478,-11.9722,-35.1153,7.0902,-14.202,60.39
628,art,6,-11.6673,-3.1999,12.3832,-13.1679,-6.0172,13.8243,121.02
629,art,6,-11.6673,-3.1999,12.3832,-11.0198,-5.425,13.1831,119.29
630,art,8,-37.6937,-12.5683,-3.476,-38.2178,-11.8576,-6.5256,75.52
631,art,8,-37.6937,-12.5683,-3.476,-37.0701,-11.63,-5.3918,74.88
632,art,10,-23.3021,-8.4283,1.2188,-26.5855,-7.568,0.0696,60.15
633,art,10,-23.3021,-8.4283,1.2188,-25.7264,-8.3881,1.8619,56.6
634,art,10,-23.3021,-8.4283,1.2188,-22.7018,-6.787,-1.6231,60.14
635,art,10,-23.3021,-8.4283,1.2188,-24.053,-7.8727,-0.9216,56.61
636,art,6,-13.9288,-22.2256,9.3583,-15.3781,-20.5778,11.682,134.99
637,art,6,-13.9288,-22.2256,9.3583,-15.1833,-20.379,9.5046,133.62
638,art,6,-14.9925,-20.8723,7.3,-18.8111,-20.2129,6.418,117.45
639,art,6,-14.9925,-20.8723,7.3,-17.5415,-21.6951,6.5482,109.29
640,art,8,21.1556,1.0182,-15.8612,20.4313,-0.91,-18.3568,99.31
641,art,8,21.1556,1.0182,-15.8612,21.5248,0.7094,-18.0745,94.42
642,art,6,-36.4919,-2.1275,6.2431,-34.4212,-4.7475,5.6615,126.34
643,art,6,-36.4919,-2.1275,6.2431,-36.724,-4.1502,5.0245,128.35
644,art,6,29.1698,-9.2521,-5.1529,27.5389,-6.8783,-2.6045,139.91
645,art,6,29.1698,-9.2521,-5.1529,29.6052,-8.3622,-2.6499,143.24
646,art,8,2.204,13.147,-6.1169,1.6243,15.1863,-3.5473,76.05
647,art,8,2.204,13.147,-6.1169,2.8241,13.1348,-3.869,74.48
648,art,8,3.7803,12.736,-8.0342,6.3664,13.7241,-5.7404,80.2
649,art,8,3.7803,12.736,-8.0342,6.2344,12.7982,-7.4802,77.7
650,art,8,10.4472,2.4658,-16.5555,8.2999,4.8957,-14.6868,110.18
651,art,8,10.4472,2.4658,-16.5555,10.7902,4.5919,-15.0635,112.27
652,art,9,-25.893,3.0666,-16.5895,-25.2269,0.884,-14.1631,59.68
653,art,9,-25.893,3.0666,-16.5895,-25.3277,3.2373,-14.3339,60.63
654,art,8,24.6225,-18.9303,6.4399,27.427,-18.0981,7.2406,87.11
655,art,8,24.6225,-18.9303,6.4399,25.5623,-17.2325,7.3012,90.55
656,art,8,-6.3544,-15.1204,-9.9529,-3.5492,-13.5477,-9.7197,82.23
