id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
7217,art,109,17.3683,18.9020,8.2440,17.4494,19.2269,7.7461,12.00
7218,art,110,-20.0692,20.4033,7.0027,-20.1130,20.7849,6.5418,37.70
7219,art,109,45.5753,-1.5599,6.6183,45.8746,-1.2403,6.2082,12.00
7220,art,108,-39.6864,2.4703,9.2159,-39.7095,2.9862,8.9104,12.00
7221,art,109,-4.2680,-4.2912,-13.0130,-4.1528,-3.7043,-13.0619,12.00
7222,art,110,-13.6612,21.8558,6.2017,-13.7875,22.2258,5.7466,43.91
7223,art,109,7.7323,22.6731,8.6930,8.2068,22.7931,8.3460,17.31
7224,art,109,10.9715,-0.4813,-14.7877,10.8818,0.1058,-14.8726,35.09
7225,art,109,-44.1951,-2.4089,8.6785,-44.7770,-2.2836,8.6028,12.00
7226,art,109,-8.2214,23.0882,5.8198,-8.3776,23.6523,5.6881,31.45
7227,art,109,-0.3540,22.9346,4.9769,-0.2907,23.4198,4.6296,12.00
7228,art,109,-25.2437,-2.7702,-13.1128,-25.5849,-2.3069,-12.9427,45.08
7229,art,109,27.7322,16.0481,7.6511,28.0106,16.4654,7.3220,37.70
7230,art,109,48.8631,-6.1231,5.2673,49.4162,-6.1956,5.0463,12.00
7231,art,109,34.2838,-1.7977,-13.3055,34.7728,-1.4500,-13.3000,37.29
7232,art,109,46.8454,-4.4046,3.6623,47.2310,-4.0050,3.4351,42.36
7233,art,109,-4.3172,24.1820,8.9804,-3.9470,24.6518,9.0272,12.00
7234,art,109,29.9469,1.0769,-12.9001,30.2625,1.5840,-12.9565,12.00
7235,art,109,33.7472,12.8775,8.7571,33.8591,13.3619,8.4212,30.24
7236,art,109,-36.0875,-7.6156,-10.1737,-36.4243,-7.1524,-9.9947,12.00
7237,art,110,-25.0541,18.1449,7.0747,-25.2002,18.5015,6.6149,12.00
7238,art,109,41.8794,-5.7136,-7.9808,42.1034,-5.1600,-8.0387,38.88
7239,art,109,-5.9124,24.3719,7.2569,-5.9114,24.9484,7.0906,19.05
7240,art,109,0.4828,24.3215,9.0024,0.7003,24.7681,8.6659,24.96
7241,art,108,20.9926,0.5659,-14.3009,20.9070,1.1597,-14.3082,31.45
7242,art,109,-45.2286,-11.3487,-3.5595,-45.4082,-10.8147,-3.7658,12.00
7243,art,110,-31.8135,12.1021,10.0329,-32.0848,12.5824,9.7968,12.00
7244,art,109,36.4437,12.1392,9.8112,36.7586,12.4412,9.3992,46.72
7245,art,109,13.5379,20.9716,8.4522,13.6787,21.2413,7.9350,49.69
7246,art,109,-29.2223,-3.3194,-12.8433,-29.5075,-2.8743,-13.1271,26.69
7247,art,109,43.0949,2.0679,8.8825,43.5604,2.4047,8.7097,31.45
7248,art,109,-43.9499,-2.0124,8.7730,-44.3398,-1.5570,8.7974,20.52
7249,art,109,-38.4970,-8.9215,-9.9749,-38.7128,-8.3756,-10.0990,12.00
7250,art,109,-5.2044,-4.2746,-12.5749,-5.3070,-3.6846,-12.5372,19.05
7251,art,109,28.4036,17.0809,10.6252,28.7617,17.4697,10.3411,12.00
7252,art,108,-40.9069,1.6040,9.7702,-41.4793,1.7248,9.6369,12.00
7253,art,109,17.4372,1.4329,-15.6959,17.5658,2.0117,-15.7875,12.00
7254,art,110,-29.0164,15.3355,8.4377,-29.4970,15.5836,8.1781,38.49
7255,art,109,41.2932,-6.2192,-10.4404,41.4592,-5.6459,-10.5020,25.85
7256,art,110,-13.6952,22.2465,6.8325,-13.8388,22.8067,6.6726,12.00
7257,art,109,-35.1442,-6.5136,-11.1453,-35.4062,-5.9800,-11.2267,44.21
7258,art,109,-45.8294,-9.6223,0.5904,-46.1665,-9.2096,0.3146,12.00
7259,art,109,-43.7571,-2.1009,7.9415,-44.1243,-1.6624,7.7601,46.45
7260,art,109,19.9190,19.9635,9.8999,19.9537,20.4129,9.5039,12.00
7261,art,109,-46.3337,-6.5045,7.1708,-46.8445,-6.1930,7.1252,12.00
7262,art,107,-44.2222,-14.5420,-3.8836,-44.0923,-14.2955,-3.3522,15.12
7263,art,108,4.1816,-1.8301,-13.2300,4.7307,-1.5897,-13.2024,12.00
7264,art,108,4.1624,-2.5892,-12.9994,3.6062,-2.7762,-12.8741,17.31
7265,art,110,-25.4605,19.4287,8.7404,-25.7998,19.8502,8.4811,12.00
7266,art,109,-7.8610,22.5519,5.0172,-8.0061,22.6480,4.4430,59.52
7267,art,110,-20.1742,21.5871,8.6681,-20.0714,22.1522,8.4948,12.00
7268,art,109,40.9077,6.3387,7.2865,41.4103,6.5953,7.0827,50.61
7269,art,109,23.3445,19.2062,9.0029,23.5037,19.6814,8.6728,12.00
7270,art,109,7.6985,22.7097,8.6982,7.9007,23.2261,8.4692,12.00
7271,art,109,-9.8737,-2.9257,-16.2538,-9.6526,-2.3732,-16.3306,37.29
7272,art,109,5.4815,-1.5379,-16.6581,5.4341,-0.9467,-16.5675,33.62
7273,art,109,14.6846,0.6875,-16.5505,14.4324,1.2316,-16.5691,12.00
7274,art,109,-23.7337,-2.3938,-14.5582,-23.5555,-1.8307,-14.6638,46.18
7275,art,110,-32.5978,11.5389,10.1529,-33.0109,11.8577,9.8569,46.72
7276,art,109,3.9504,-1.2787,-13.1809,3.7048,-0.7314,-13.1664,35.55
7277,art,110,-30.5866,13.7848,10.5047,-31.0482,14.1594,10.4231,12.00
7278,art,109,19.8827,20.0372,9.9979,19.9149,20.5441,9.6785,24.96
7279,art,109,47.8009,-3.9214,7.3047,48.3363,-3.6636,7.2221,15.12
7280,art,110,-25.0967,18.1168,7.0829,-25.3988,18.3523,6.6211,54.75
7281,art,109,-5.9112,24.3519,7.2205,-6.0450,24.7638,6.8053,12.00
7282,art,109,-47.1586,-13.2272,-1.0753,-47.6827,-12.9407,-1.0181,17.31
7283,art,109,16.6776,1.3372,-15.1955,16.4512,1.8824,-15.0885,12.00
7284,art,109,1.2763,22.1420,5.0944,1.6423,22.4751,4.7552,12.00
7285,art,109,45.3768,-7.7614,-7.9591,45.7152,-7.2685,-7.9088,31.45
7286,art,109,48.2853,-9.2682,-3.1905,48.6105,-8.7810,-3.3200,34.13
7287,art,109,-40.9189,-9.5009,-9.1388,-41.2183,-8.9831,-9.1863,12.00
7288,art,109,-42.3658,-10.4517,-6.8688,-42.7974,-10.0358,-6.8953,26.69
7289,art,109,-12.4811,-2.2909,-14.3421,-12.5540,-1.7082,-14.2190,47.75
7290,art,109,-0.5145,-4.8029,-16.9622,-0.6066,-4.2116,-17.0057,19.05
7291,art,109,-47.2641,-10.8831,2.1943,-47.7917,-10.6027,2.2490,12.00
7292,art,109,13.6126,22.1393,9.9812,14.0319,22.5554,9.8760,12.00
7293,art,109,-44.9609,-6.8022,4.0569,-45.4238,-6.5244,3.7952,12.00
7294,art,109,29.8857,1.1672,-11.7707,30.0671,1.7391,-11.7749,12.00
7295,art,108,21.7968,0.2677,-15.7966,21.8776,0.8455,-15.9370,12.00
7296,art,109,2.6375,-2.8088,-17.2846,2.1926,-2.4172,-17.3782,33.11
7297,art,109,43.7833,-6.9829,-8.6523,43.9494,-6.4134,-8.7422,19.05
7298,art,109,28.5248,1.1515,-12.9891,28.3332,1.6957,-13.1538,12.00
7299,art,109,17.3683,18.9020,8.2440,17.4385,19.3285,7.8278,35.55
7300,art,110,-20.0692,20.4033,7.0027,-20.1130,20.7849,6.5418,12.00
7301,art,109,45.5753,-1.5599,6.6183,45.8746,-1.2403,6.2082,12.00
7302,art,108,-39.6864,2.4703,9.2159,-39.7095,2.9862,8.9104,43.00
7303,art,109,-4.2680,-4.2912,-13.0130,-4.1528,-3.7043,-13.0619,22.96
7304,art,110,-13.6612,21.8558,6.2017,-13.7875,22.2258,5.7466,12.00
7305,art,109,7.7323,22.6731,8.6930,8.1209,22.7600,8.2442,38.10
7306,art,109,10.9715,-0.4813,-14.7877,10.8818,0.1058,-14.8726,12.00
7307,art,109,-44.1951,-2.4089,8.6785,-44.7770,-2.2836,8.6028,17.31
7308,art,109,-8.2214,23.0882,5.8198,-8.3776,23.6523,5.6881,12.00
7309,art,109,-0.3540,22.9346,4.9769,-0.2907,23.4198,4.6296,44.50
7310,art,109,-25.2437,-2.7702,-13.1128,-25.5849,-2.3069,-12.9427,12.00
7311,art,109,27.7322,16.0481,7.6511,28.0615,16.4889,7.4119,40.34
7312,art,109,48.8631,-6.1231,5.2673,49.4162,-6.1956,5.0463,21.81
7313,art,109,34.2838,-1.7977,-13.3055,34.7728,-1.4500,-13.3000,12.00
7314,art,109,46.8454,-4.4046,3.6623,47.2310,-4.0050,3.4351,12.00
7315,art,109,29.9469,1.0769,-12.9001,30.2625,1.5840,-12.9565,42.36
7316,art,109,33.7472,12.8775,8.7571,33.8591,13.3619,8.4212,12.00
7317,art,109,-36.0875,-7.6156,-10.1737,-36.4243,-7.1524,-9.9947,25.85
7318,art,110,-25.0541,18.1449,7.0747,-25.2002,18.5015,6.6149,30.86
7319,art,109,41.8794,-5.7136,-7.9808,42.1034,-5.1600,-8.0387,12.00
7320,art,109,-5.9124,24.3719,7.2569,-5.9114,24.9484,7.0906,12.00
7321,art,109,0.4828,24.3215,9.0024,0.7003,24.7681,8.6659,12.00
7322,art,108,20.9926,0.5659,-14.3009,20.9070,1.1597,-14.3082,12.00
7323,art,109,-45.2286,-11.3487,-3.5595,-45.4082,-10.8147,-3.7658,28.22
7324,art,110,-31.8135,12.1021,10.0329,-32.0848,12.5824,9.7968,12.00
7325,art,109,36.4437,12.1392,9.8112,36.6923,12.4808,9.3851,32.02
7326,art,109,13.5379,20.9716,8.4522,13.6787,21.2413,7.9350,12.00
7327,art,109,-29.2223,-3.3194,-12.8433,-29.5075,-2.8743,-13.1271,12.00
7328,art,109,43.0949,2.0679,8.8825,43.5604,2.4047,8.7097,12.00
7329,art,109,-43.9499,-2.0124,8.7730,-44.3084,-1.5360,8.7054,24.00
7330,art,109,-38.4970,-8.9215,-9.9749,-38.7128,-8.3756,-10.0990,22.96
7331,art,109,-5.2044,-4.2746,-12.5749,-5.3070,-3.6846,-12.5372,12.00
7332,art,109,28.4036,17.0809,10.6252,28.7617,17.4697,10.3411,20.52
7333,art,108,-40.9069,1.6040,9.7702,-41.4082,1.8654,9.5691,38.10
7334,art,109,17.4372,1.4329,-15.6959,17.4936,2.0234,-15.6060,50.83
7335,art,110,-29.0164,15.3355,8.4377,-29.4970,15.5836,8.1781,12.00
7336,art,109,41.2932,-6.2192,-10.4404,41.4592,-5.6459,-10.5020,12.00
7337,art,110,-13.6952,22.2465,6.8325,-13.8388,22.8067,6.6726,21.81
7338,art,109,-35.1442,-6.5136,-11.1453,-35.4195,-5.9814,-11.1766,30.24
7339,art,109,-45.8294,-9.6223,0.5904,-46.1665,-9.2096,0.3146,43.61
7340,art,109,-43.7571,-2.1009,7.9415,-44.1243,-1.6624,7.7601,12.00
7341,art,109,19.9190,19.9635,9.8999,19.9537,20.4129,9.5039,20.52
7342,art,109,-46.3337,-6.5045,7.1708,-46.6889,-6.0432,7.0257,36.00
7343,art,108,-39.6864,2.4703,9.2159,-39.1055,2.6114,9.2667,12.00
7344,art,109,48.2853,-9.2682,-3.1905,48.3887,-9.4162,-3.7627,12.00
7345,art,108,-44.0923,-14.2955,-3.3522,-44.1969,-14.5201,-3.8987,12.00
7346,art,109,4.7307,-1.5897,-13.2024,5.2797,-1.3493,-13.1748,15.12
7347,art,111,-25.7998,19.8502,8.4811,-26.1386,20.2798,8.2348,15.12
7348,art,110,23.5037,19.6814,8.6728,23.6666,20.1614,8.3519,43.91
7349,art,110,7.9007,23.2261,8.4692,8.1403,23.7752,8.4363,12.00
7350,art,110,14.4324,1.2316,-16.5691,14.1773,1.7743,-16.5882,33.62
7351,art,110,3.7231,-0.7234,-13.1856,3.7650,-0.1408,-13.3228,46.72
7352,art,111,-31.0482,14.1594,10.4231,-31.5100,14.5340,10.3426,12.00
7353,art,110,-6.0450,24.7638,6.8053,-6.1819,25.2062,6.4238,12.00
7354,art,110,16.4512,1.8824,-15.0885,16.2259,2.4284,-14.9832,12.00
7355,art,110,1.6423,22.4751,4.7552,2.0228,22.8045,4.4284,12.00
7356,art,110,-41.2183,-8.9831,-9.1863,-41.5178,-8.4654,-9.2338,12.00
7357,art,110,-47.7917,-10.6027,2.2490,-48.3193,-10.3223,2.3038,12.00
7358,art,110,-45.4238,-6.5244,3.7952,-45.8844,-6.2470,3.5289,12.00
7359,art,110,30.0671,1.7391,-11.7749,30.2484,2.3110,-11.7792,19.05
7360,art,110,28.3332,1.6957,-13.1538,28.1180,2.2461,-13.2576,41.71
7361,art,111,-20.1130,20.7849,6.5418,-20.1549,21.1617,6.0767,37.29
7362,art,110,45.8746,-1.2403,6.2082,46.1740,-0.9207,5.7980,12.00
7363,art,111,-13.7875,22.2258,5.7466,-13.9158,22.5986,5.2943,43.61
7364,art,110,8.2068,22.7931,8.3460,8.7507,22.8955,8.1143,12.00
7365,art,110,10.8818,0.1058,-14.8726,10.7697,0.6880,-14.9650,12.00
7366,art,110,-8.3776,23.6523,5.6881,-8.5214,24.2211,5.5627,28.22
7367,art,110,-25.5849,-2.3069,-12.9427,-25.8342,-1.7768,-12.8128,12.00
7368,art,110,28.0106,16.4654,7.3220,28.3371,16.8592,7.0084,12.00
7369,art,110,34.7728,-1.4500,-13.3000,35.2617,-1.1022,-13.2944,36.87
7370,art,110,47.2310,-4.0050,3.4351,47.6053,-3.6044,3.1913,12.00
7371,art,110,33.8591,13.3619,8.4212,33.9465,13.8400,8.0694,12.00
7372,art,110,42.1034,-5.1600,-8.0387,42.3313,-4.6084,-8.0999,12.00
7373,art,110,-5.9114,24.9484,7.0906,-5.7479,25.5172,6.9916,17.31
7374,art,110,0.7003,24.7681,8.6659,0.9342,25.2113,8.3359,12.00
7375,art,109,20.9070,1.1597,-14.3082,20.8180,1.7529,-14.3231,30.86
7376,art,111,-32.0848,12.5824,9.7968,-32.3561,13.0627,9.5608,12.00
7377,art,110,36.7586,12.4412,9.3992,37.0019,12.6517,8.8928,12.00
7378,art,110,13.6787,21.2413,7.9350,13.8241,21.5087,7.4180,49.46
7379,art,110,-29.5075,-2.8743,-13.1271,-29.7843,-2.4331,-13.4250,12.00
7380,art,110,43.5604,2.4047,8.7097,44.0259,2.7417,8.5373,30.86
7381,art,110,-44.3398,-1.5570,8.7974,-44.5938,-1.0207,8.8858,19.05
7382,art,110,-5.3070,-3.6846,-12.5372,-5.4096,-3.0946,-12.4995,17.31
7383,art,111,-29.4970,15.5836,8.1781,-29.9770,15.8341,7.9194,12.00
7384,art,110,41.4592,-5.6459,-10.5020,41.6311,-5.0741,-10.5612,24.96
7385,art,110,-35.4062,-5.9800,-11.2267,-35.6067,-5.4511,-11.4269,12.00
7386,art,110,-44.1243,-1.6624,7.7601,-44.5228,-1.2382,7.6142,46.18
7387,art,109,3.6062,-2.7762,-12.8741,3.0500,-2.9632,-12.7488,12.00
7388,art,110,-8.0061,22.6480,4.4430,-8.1534,22.7382,3.8684,59.35
7389,art,111,-20.0714,22.1522,8.4948,-19.9687,22.7173,8.3214,12.00
7390,art,110,41.4103,6.5953,7.0827,41.9128,6.8473,6.8729,12.00
7391,art,110,-9.6526,-2.3732,-16.3306,-9.4232,-1.8257,-16.4180,12.00
7392,art,110,5.4341,-0.9467,-16.5675,5.3900,-0.3561,-16.4708,12.00
7393,art,110,-23.5555,-1.8307,-14.6638,-23.3780,-1.2671,-14.7680,12.00
7394,art,111,-33.0109,11.8577,9.8569,-33.4299,12.1776,9.5704,21.81
7395,art,110,3.7048,-0.7314,-13.1664,3.1960,-0.4232,-13.0878,35.09
7396,art,110,19.9149,20.5441,9.6785,19.9470,21.0509,9.3590,12.00
7397,art,110,48.3363,-3.6636,7.2221,48.8718,-3.4058,7.1395,12.00
7398,art,111,-25.3988,18.3523,6.6211,-25.7071,18.6316,6.1887,12.00
7399,art,110,-47.6827,-12.9407,-1.0181,-48.2068,-12.6542,-0.9609,15.12
7400,art,110,45.7152,-7.2685,-7.9088,46.0536,-6.7756,-7.8585,30.86
7401,art,110,48.6105,-8.7810,-3.3200,48.9070,-8.2593,-3.3139,33.11
7402,art,110,-42.7974,-10.0358,-6.8953,-43.2328,-9.6241,-6.9263,12.00
7403,art,110,-12.5540,-1.7082,-14.2190,-12.6314,-1.1295,-14.0810,12.00
7404,art,110,-0.6066,-4.2116,-17.0057,-0.6988,-3.6203,-17.0493,17.31
7405,art,110,14.0319,22.5554,9.8760,14.4513,22.9714,9.7708,12.00
7406,art,109,21.8776,0.8455,-15.9370,21.9584,1.4232,-16.0773,12.00
7407,art,110,2.1926,-2.4172,-17.3782,1.7421,-2.0333,-17.4760,32.57
7408,art,110,43.9494,-6.4134,-8.7422,44.1156,-5.8440,-8.8321,12.00
7409,art,110,17.4385,19.3285,7.8278,17.5086,19.7550,7.4117,35.09
7410,art,109,-39.7095,2.9862,8.9104,-39.9700,3.4231,8.5922,12.00
7411,art,110,-4.1528,-3.7043,-13.0619,-4.0384,-3.1171,-13.1067,21.81
7412,art,110,8.1209,22.7600,8.2442,8.2307,22.8150,7.6569,37.70
7413,art,110,-44.7770,-2.2836,8.6028,-45.3588,-2.1582,8.5271,15.12
7414,art,110,-0.2907,23.4198,4.6296,-0.2414,23.8587,4.2234,44.21
7415,art,110,28.0615,16.4889,7.4119,28.3889,16.9314,7.1731,39.99
7416,art,110,49.4162,-6.1956,5.0463,49.9701,-6.2651,4.8264,20.52
7417,art,110,30.2625,1.5840,-12.9565,30.5757,2.0924,-13.0154,42.04
7418,art,110,-36.4243,-7.1524,-9.9947,-36.7631,-6.6917,-9.8134,24.96
7419,art,111,-25.2002,18.5015,6.6149,-25.1463,18.7869,6.0898,30.24
7420,art,110,-45.4082,-10.8147,-3.7658,-45.5798,-10.2767,-3.9685,12.00
7421,art,110,36.6923,12.4808,9.3851,36.9226,12.9340,9.0663,12.00
7422,art,110,-44.3084,-1.5360,8.7054,-44.6708,-1.0673,8.6107,12.00
7423,art,110,-38.7128,-8.3756,-10.0990,-38.9287,-7.8297,-10.2231,21.81
7424,art,110,28.7617,17.4697,10.3411,29.1214,17.8571,10.0575,12.00
7425,art,109,-41.4082,1.8654,9.5691,-41.9097,2.1267,9.3686,37.70
7426,art,110,17.4936,2.0234,-15.6060,17.5500,2.6140,-15.5162,12.00
7427,art,111,-13.8388,22.8067,6.6726,-13.9825,23.3669,6.5127,12.00
7428,art,110,-35.4195,-5.9814,-11.1766,-35.7582,-5.5326,-10.9671,12.00
7429,art,110,-46.1665,-9.2096,0.3146,-46.4794,-8.7892,0.0226,43.31
7430,art,110,19.9537,20.4129,9.5039,19.9884,20.8623,9.1079,19.05
7431,art,110,-46.6889,-6.0432,7.0257,-47.0441,-5.5820,6.8805,35.55
7432,art,109,48.2853,-9.2682,-3.1905,48.3887,-9.4162,-3.7627,12.00
7433,art,108,-44.0923,-14.2955,-3.3522,-44.1969,-14.5201,-3.8987,12.00
7434,art,109,4.7307,-1.5897,-13.2024,5.2797,-1.3493,-13.1748,12.00
7435,art,111,-25.7998,19.8502,8.4811,-26.1602,20.2008,8.1538,28.22
7436,art,110,23.5037,19.6814,8.6728,23.5734,20.1565,8.3131,17.31
7437,art,110,7.9007,23.2261,8.4692,8.1403,23.7752,8.4363,24.96
7438,art,110,14.4324,1.2316,-16.5691,14.1773,1.7743,-16.5882,12.00
7439,art,110,3.7231,-0.7234,-13.1856,3.7650,-0.1408,-13.3228,12.00
7440,art,111,-31.0482,14.1594,10.4231,-31.5100,14.5340,10.3426,19.05
7441,art,110,-6.0450,24.7638,6.8053,-6.1819,25.2062,6.4238,25.85
7442,art,110,16.4512,1.8824,-15.0885,16.2259,2.4284,-14.9832,46.18
7443,art,110,1.6423,22.4751,4.7552,2.0228,22.8045,4.4284,42.04
7444,art,110,-41.2183,-8.9831,-9.1863,-41.5178,-8.4654,-9.2338,36.87
7445,art,110,-47.7917,-10.6027,2.2490,-48.3193,-10.3223,2.3038,28.22
7446,art,110,-45.4238,-6.5244,3.7952,-45.8844,-6.2470,3.5289,35.55
7447,art,110,30.0671,1.7391,-11.7749,30.2484,2.3110,-11.7792,12.00
7448,art,110,28.3332,1.6957,-13.1538,28.1180,2.2461,-13.2576,12.00
7449,art,111,-20.1130,20.7849,6.5418,-20.1549,21.1617,6.0767,12.00
7450,art,111,-13.7875,22.2258,5.7466,-13.9158,22.5986,5.2943,12.00
7451,art,110,8.2068,22.7931,8.3460,8.6087,23.1829,8.1302,15.12
7452,art,110,10.8818,0.1058,-14.8726,10.7697,0.6880,-14.9650,34.61
7453,art,110,-8.3776,23.6523,5.6881,-8.6190,24.1733,5.5142,20.52
7454,art,110,-25.5849,-2.3069,-12.9427,-25.8342,-1.7768,-12.8128,44.79
7455,art,110,28.0106,16.4654,7.3220,28.3371,16.8592,7.0084,37.29
7456,art,110,34.7728,-1.4500,-13.3000,35.2617,-1.1022,-13.2944,12.00
7457,art,110,47.2310,-4.0050,3.4351,47.6053,-3.6044,3.1913,42.04
7458,art,110,33.8591,13.3619,8.4212,34.1291,13.8567,8.2155,29.59
7459,art,110,42.1034,-5.1600,-8.0387,42.3313,-4.6084,-8.0999,38.49
7460,art,110,-5.9114,24.9484,7.0906,-6.0404,25.5202,6.9624,12.00
7461,art,110,0.7003,24.7681,8.6659,0.9342,25.2113,8.3359,24.00
7462,art,109,20.9070,1.1597,-14.3082,20.8180,1.7529,-14.3231,12.00
7463,art,110,36.7586,12.4412,9.3992,37.0019,12.6517,8.8928,46.45
7464,art,110,13.6787,21.2413,7.9350,13.8241,21.5087,7.4180,12.00
7465,art,110,-29.5075,-2.8743,-13.1271,-29.7843,-2.4331,-13.4250,25.85
7466,art,110,43.5604,2.4047,8.7097,44.0259,2.7417,8.5373,12.00
7467,art,110,-44.3398,-1.5570,8.7974,-44.5938,-1.0207,8.8858,12.00
7468,art,110,-5.3070,-3.6846,-12.5372,-5.4096,-3.0946,-12.4995,12.00
7469,art,111,-29.4970,15.5836,8.1781,-29.9770,15.8341,7.9194,38.10
7470,art,110,41.4592,-5.6459,-10.5020,41.6311,-5.0741,-10.5612,12.00
7471,art,110,-35.4062,-5.9800,-11.2267,-35.6067,-5.4511,-11.4269,43.91
7472,art,110,-44.1243,-1.6624,7.7601,-44.5228,-1.2382,7.6142,12.00
7473,art,109,3.6062,-2.7762,-12.8741,3.0500,-2.9632,-12.7488,15.12
7474,art,110,-8.0061,22.6480,4.4430,-8.1534,22.7382,3.8684,12.00
7475,art,110,41.4103,6.5953,7.0827,41.9128,6.8473,6.8729,50.38
7476,art,110,-9.6526,-2.3732,-16.3306,-9.4232,-1.8257,-16.4180,36.87
7477,art,110,5.4341,-0.9467,-16.5675,5.3900,-0.3561,-16.4708,33.11
7478,art,110,-23.5555,-1.8307,-14.6638,-23.3780,-1.2671,-14.7680,45.91
7479,art,111,-33.0109,11.8577,9.8569,-33.4604,12.1230,9.5610,45.08
7480,art,110,3.7048,-0.7314,-13.1664,3.1960,-0.4232,-13.0878,12.00
7481,art,110,19.9149,20.5441,9.6785,19.9470,21.0509,9.3590,24.00
7482,art,110,48.3363,-3.6636,7.2221,48.8718,-3.4058,7.1395,12.00
7483,art,111,-25.3988,18.3523,6.6211,-25.7071,18.6316,6.1887,54.56
7484,art,110,-47.6827,-12.9407,-1.0181,-48.2068,-12.6542,-0.9609,12.00
7485,art,110,45.7152,-7.2685,-7.9088,46.0536,-6.7756,-7.8585,12.00
7486,art,110,48.6105,-8.7810,-3.3200,48.9070,-8.2593,-3.3139,15.12
7487,art,110,-42.7974,-10.0358,-6.8953,-43.2328,-9.6241,-6.9263,25.85
7488,art,110,-12.5540,-1.7082,-14.2190,-12.6314,-1.1295,-14.0810,47.49
7489,art,110,-0.6066,-4.2116,-17.0057,-0.6988,-3.6203,-17.0493,12.00
7490,art,110,2.1926,-2.4172,-17.3782,1.7421,-2.0333,-17.4760,12.00
7491,art,110,43.9494,-6.4134,-8.7422,44.1156,-5.8440,-8.8321,17.31
7492,art,110,17.4385,19.3285,7.8278,17.5086,19.7550,7.4117,12.00
7493,art,109,-39.7095,2.9862,8.9104,-39.9700,3.4231,8.5922,42.68
7494,art,110,-4.1528,-3.7043,-13.0619,-4.0384,-3.1171,-13.1067,12.00
7495,art,110,8.1209,22.7600,8.2442,8.2307,22.8150,7.6569,12.00
7496,art,110,-44.7770,-2.2836,8.6028,-45.3588,-2.1582,8.5271,12.00
7497,art,110,-0.2907,23.4198,4.6296,-0.2414,23.8587,4.2234,12.00
7498,art,110,28.0615,16.4889,7.4119,28.3889,16.9314,7.1731,12.00
7499,art,110,49.4162,-6.1956,5.0463,49.9701,-6.2651,4.8264,12.00
7500,art,110,30.2625,1.5840,-12.9565,30.5757,2.0924,-13.0154,12.00
7501,art,110,-36.4243,-7.1524,-9.9947,-36.7631,-6.6917,-9.8134,12.00
7502,art,111,-25.2002,18.5015,6.6149,-25.1463,18.7869,6.0898,12.00
7503,art,110,-45.4082,-10.8147,-3.7658,-45.5798,-10.2767,-3.9685,27.47
7504,art,110,36.6923,12.4808,9.3851,36.9226,12.9340,9.0663,31.45
7505,art,110,-44.3084,-1.5360,8.7054,-44.6708,-1.0673,8.6107,22.96
7506,art,110,-38.7128,-8.3756,-10.0990,-38.9287,-7.8297,-10.2231,12.00
7507,art,110,28.7617,17.4697,10.3411,29.1214,17.8571,10.0575,19.05
7508,art,109,-41.4082,1.8654,9.5691,-41.9097,2.1267,9.3686,12.00
7509,art,110,17.4936,2.0234,-15.6060,17.5500,2.6140,-15.5162,50.61
7510,art,111,-13.8388,22.8067,6.6726,-13.9825,23.3669,6.5127,20.52
7511,art,110,-35.4195,-5.9814,-11.1766,-35.7582,-5.5326,-10.9671,29.59
7512,art,110,-46.1665,-9.2096,0.3146,-46.4794,-8.7892,0.0226,12.00
7513,art,110,19.9537,20.4129,9.5039,19.9884,20.8623,9.1079,12.00
7514,art,110,-46.6889,-6.0432,7.0257,-47.0441,-5.5820,6.8805,12.00
7515,art,110,-45.4082,-10.8147,-3.7658,-44.9411,-10.7605,-4.1384,12.00
7516,art,108,-44.0923,-14.2955,-3.3522,-44.1969,-14.5201,-3.8987,12.00
7517,art,110,-29.5075,-2.8743,-13.1271,-29.1527,-2.8710,-13.6110,12.00
7518,art,110,48.3887,-9.4162,-3.7627,48.4921,-9.5642,-4.3349,12.00
7519,art,110,5.2797,-1.3493,-13.1748,5.8287,-1.1089,-13.1472,12.00
7520,art,112,-26.1386,20.2798,8.2348,-26.6281,20.6262,8.2540,12.00
7521,art,111,23.6666,20.1614,8.3519,24.0085,20.3710,7.9056,43.61
7522,art,111,14.1773,1.7743,-16.5882,13.9178,2.3150,-16.6079,33.11
7523,art,111,3.7650,-0.1408,-13.3228,3.8152,0.4417,-13.4576,46.45
7524,art,111,30.2484,2.3110,-11.7792,30.4298,2.8829,-11.7834,17.31
7525,art,111,28.1180,2.2461,-13.2576,27.9033,2.7964,-13.3628,41.38
7526,art,112,-20.1549,21.1617,6.0767,-20.1904,21.5306,5.6049,28.92
7527,art,112,-13.9158,22.5986,5.2943,-14.0475,22.9759,4.8468,12.00
7528,art,111,-8.5214,24.2211,5.5627,-8.4636,24.7382,5.2639,12.00
7529,art,111,35.2617,-1.1022,-13.2944,35.7506,-0.7545,-13.2888,12.00
7530,art,111,-5.7479,25.5172,6.9916,-5.6421,26.0152,6.6743,12.00
7531,art,110,20.8180,1.7529,-14.3231,20.7292,2.3461,-14.3384,30.24
7532,art,111,13.8241,21.5087,7.4180,13.9773,21.7708,6.9004,49.22
7533,art,111,44.0259,2.7417,8.5373,44.4913,3.0792,8.3655,30.24
7534,art,111,-44.5938,-1.0207,8.8858,-44.8478,-0.4843,8.9741,17.31
