id,sistema,nivel,x1_mm,y1_mm,z1_mm,x2_mm,y2_mm,z2_mm,radio_um
316,venoso,5,-4.6437,26.8785,-0.3013,0.6288,26.5941,-3.8761,204.8
317,venoso,5,-4.6437,26.8785,-0.3013,-1.4317,26.9372,-1.3887,211.32
318,venoso,5,-23.2139,18.6518,-12.3822,-21.5926,20.4164,-10.9752,266.43
319,venoso,5,-23.2139,18.6518,-12.3822,-19.9071,21.3899,-10.3269,282.84
320,venoso,5,-23.2139,18.6518,-12.3822,-18.9857,18.3836,-14.0386,280.67
321,venoso,5,0.4932,15.0131,3.0461,1.9936,19.4778,-0.7093,203.86
322,venoso,5,0.4932,15.0131,3.0461,0.453,21.1633,-1.47,200.46
323,venoso,5,0.4932,15.0131,3.0461,-1.0134,23.1342,7.0839,194.99
324,venoso,5,-1.3307,12.9403,7.7611,-5.1465,16.6967,8.5167,214.77
325,venoso,5,-1.3307,12.9403,7.7611,-4.734,16.6995,5.2302,218.18
326,venoso,5,-1.3307,12.9403,7.7611,-4.5541,15.7805,8.1848,229.55
327,venoso,5,0.5086,9.5675,1.6584,-2.9995,13.7306,6.6656,193.07
328,venoso,5,0.5086,9.5675,1.6584,-4.2833,15.9289,6.2818,195.19
329,venoso,5,0.5086,9.5675,1.6584,1.1297,13.7832,1.2844,193.56
330,venoso,5,37.8113,9.7851,-8.6387,42.1971,11.4155,-6.8177,208.07
331,venoso,5,37.8113,9.7851,-8.6387,33.5913,12.7163,-5.9584,210.35
332,venoso,5,37.8113,9.7851,-8.6387,36.9848,13.1003,-10.2202,200.54
333,venoso,5,37.2913,12.2779,-5.2873,38.6125,16.0984,-4.2704,208.75
334,venoso,5,37.2913,12.2779,-5.2873,39.113,14.2775,-1.5244,214.02
335,venoso,5,37.2913,12.2779,-5.2873,37.1912,14.5256,-8.5991,203.77
336,venoso,5,30.0332,17.0083,-1.0672,28.02,18.9523,5.2224,200.6
337,venoso,5,30.0332,17.0083,-1.0672,27.2877,22.4914,1.0534,211.29
338,venoso,5,30.0332,17.0083,-1.0672,30.0079,21.1401,1.8552,211.46
339,venoso,5,17.7409,14.6638,3.0184,12.1164,20.9239,1.2682,186.83
340,venoso,5,17.7409,14.6638,3.0184,20.172,17.9697,1.4663,179.73
341,venoso,5,17.7409,14.6638,3.0184,12.0493,21.2533,0.3354,183.52
342,venoso,5,26.2114,15.5742,-9.9283,31.8138,18.2324,-3.6391,155.2
343,venoso,5,26.2114,15.5742,-9.9283,24.3441,18.2405,-12.3593,153.96
344,venoso,5,26.2114,15.5742,-9.9283,23.8381,17.2319,-12.8264,149.95
345,venoso,5,19.0197,15.5356,-16.245,22.9776,18.2688,-12.264,156.88
346,venoso,5,19.0197,15.5356,-16.245,14.8223,15.3114,-17.2642,155.38
347,venoso,5,19.0197,15.5356,-16.245,17.1736,15.9011,-16.4234,163.41
348,venoso,5,2.2246,21.2402,-7.1418,1.8895,22.2679,-3.016,191.33
349,venoso,5,2.2246,21.2402,-7.1418,5.7423,22.6632,-9.7437,184.79
350,venoso,5,2.2246,21.2402,-7.1418,-1.4842,23.6873,-10.7773,195.77
351,venoso,5,-2.7074,6.2206,-21.8601,1.5325,9.5479,-21.0347,205.68
352,venoso,5,-2.7074,6.2206,-21.8601,-3.8169,8.5064,-16.0571,199.27
353,venoso,5,-2.7074,6.2206,-21.8601,-5.0513,10.929,-16.0548,209.84
354,venoso,5,1.3448,6.0729,-16.4571,-2.2194,8.0152,-16.593,202.77
355,venoso,5,1.3448,6.0729,-16.4571,5.6952,8.6609,-15.8669,197.4
356,venoso,5,1.3448,6.0729,-16.4571,-2.3565,13.0858,-12.1445,207.18
357,venoso,5,-3.6784,26.7991,2.1705,-8.4147,26.5701,1.1684,157.16
358,venoso,5,-3.6784,26.7991,2.1705,-3.3833,26.693,-3.0139,163.17
359,venoso,5,-3.6784,26.7991,2.1705,-5.6397,26.8064,0.8138,168.8
360,venoso,5,19.4901,16.4989,15.4509,22.4378,19.3064,11.9743,183.94
361,venoso,5,19.4901,16.4989,15.4509,16.3478,22.0878,9.5389,184.34
362,venoso,5,19.4901,16.4989,15.4509,16.5754,16.5762,16.0833,186.8
363,venoso,5,22.8156,18.61,9.595,17.4654,22.4048,5.2759,204.59
364,venoso,5,22.8156,18.61,9.595,25.8008,20.5425,2.7178,195.86
365,venoso,5,22.8156,18.61,9.595,16.4918,18.7465,14.353,201.64
366,venoso,5,13.7195,18.4022,13.2169,8.5393,19.1997,15.336,237.02
367,venoso,5,13.7195,18.4022,13.2169,6.4658,19.5853,15.2064,238.96
368,venoso,5,13.7195,18.4022,13.2169,9.2591,18.3157,15.9867,249.84
369,colector,1,0.0,-12.75,0.0,5.0,-24.75,0.0,3500.0
370,colector,1,0.0,-12.75,0.0,5.0,-0.75,2.0,3500.0
371,colector,2,5.0,-24.75,0.0,11.3448,-23.6372,6.0805,2500.0
372,colector,2,5.0,-24.75,0.0,12.8718,-22.8553,7.3876,2500.0
373,colector,2,5.0,-24.75,0.0,15.1682,-20.8558,7.3685,2500.0
374,colector,3,11.3448,-23.6372,6.0805,16.7035,-24.7353,1.2113,1400.0
375,colector,3,11.3448,-23.6372,6.0805,16.5596,-22.7462,6.2681,1400.0
376,colector,3,11.3448,-23.6372,6.0805,22.4614,-20.2416,3.7254,1400.0
377,colector,3,11.3448,-23.6372,6.0805,20.3116,-21.3577,9.0547,1400.0
378,colector,3,12.8718,-22.8553,7.3876,15.0484,-21.6281,10.6003,1400.0
379,colector,3,12.8718,-22.8553,7.3876,20.8645,-22.686,6.0544,1400.0
380,colector,3,12.8718,-22.8553,7.3876,18.1191,-23.7405,4.977,1400.0
381,colector,3,12.8718,-22.8553,7.3876,23.1833,-21.2226,4.9902,1400.0
382,colector,3,15.1682,-20.8558,7.3685,24.1982,-16.6175,4.8619,1400.0
383,colector,3,15.1682,-20.8558,7.3685,23.874,-16.0719,10.5646,1400.0
384,colector,3,15.1682,-20.8558,7.3685,22.4081,-21.8939,6.8832,1400.0
385,colector,3,15.1682,-20.8558,7.3685,20.0837,-23.0839,5.5331,1400.0
386,colector,2,5.0,-0.75,2.0,14.3559,-4.6442,9.3685,2500.0
387,colector,2,5.0,-0.75,2.0,10.056,-0.75,10.0,2500.0
388,colector,2,5.0,-0.75,2.0,10.2119,3.1442,9.3685,2500.0
389,colector,3,14.3559,-4.6442,9.3685,24.6973,-8.04,9.4379,1400.0
390,colector,3,14.3559,-4.6442,9.3685,22.8507,-4.2028,10.3126,1400.0
391,colector,3,14.3559,-4.6442,9.3685,24.699,-3.321,13.2121,1400.0
392,colector,3,14.3559,-4.6442,9.3685,21.4911,-2.1446,6.1146,1400.0
393,colector,3,10.056,-0.75,10.0,13.8008,1.0442,13.8964,1400.0
394,colector,3,10.056,-0.75,10.0,17.2486,2.9645,6.3363,1400.0
395,colector,3,10.056,-0.75,10.0,16.9856,0.2384,7.3413,1400.0
396,colector,3,10.056,-0.75,10.0,18.9639,-0.1808,4.8066,1400.0
397,colector,3,10.2119,3.1442,9.3685,16.5215,0.8605,12.8846,1400.0
398,colector,3,10.2119,3.1442,9.3685,19.0832,-2.7456,6.1076,1400.0
399,colector,3,10.2119,3.1442,9.3685,20.1669,1.8298,8.8556,1400.0
400,colector,3,10.2119,3.1442,9.3685,18.0068,3.9322,8.4497,1400.0
